Timestamp,Session_Code,Participant_ID,Group_ID,Treatment,Round,Survey Page,Question,Response
2025-06-27T09:50:46.925871,esdtt1wz,11,1,1,Intro_Questions,spcit,2
2025-06-27T09:50:46.925888,esdtt1wz,11,1,1,Intro_Questions,other_cit,
2025-06-27T09:50:46.925904,esdtt1wz,11,1,1,Intro_Questions,gen,3
2025-06-27T09:50:46.925920,esdtt1wz,11,1,1,Intro_Questions,other_gender,apple
2025-06-27T09:50:46.925936,esdtt1wz,11,1,1,Intro_Questions,degree,3
2025-06-27T09:50:46.925951,esdtt1wz,11,1,1,Intro_Questions,party,1
2025-06-27T09:50:46.925967,esdtt1wz,11,1,1,Intro_Questions,party_closer,
2025-06-27T09:50:46.925983,esdtt1wz,11,1,1,Intro_Questions,party_strong_republican,2
2025-06-27T09:50:46.925999,esdtt1wz,11,1,1,Intro_Questions,party_strong_democrat,
2025-06-27T09:50:46.926015,esdtt1wz,11,1,1,Intro_Questions,inc,2
2025-06-27T09:50:46.926031,esdtt1wz,11,1,1,Intro_Questions,inc_hh,4
2025-06-27T09:53:29.318885,esdtt1wz,12,1,1,Intro_Questions,spbrn,2
2025-06-27T09:53:29.320565,esdtt1wz,12,1,1,Intro_Questions,cntbrn,
2025-06-27T09:53:29.320620,esdtt1wz,12,1,1,Intro_Questions,spcit,2
2025-06-27T09:53:29.320653,esdtt1wz,12,1,1,Intro_Questions,other_cit,
2025-06-27T09:53:29.320684,esdtt1wz,12,1,1,Intro_Questions,gen,1
2025-06-27T09:53:29.320714,esdtt1wz,12,1,1,Intro_Questions,other_gender,
2025-06-27T09:53:29.320744,esdtt1wz,12,1,1,Intro_Questions,degree,4
2025-06-27T09:53:29.320774,esdtt1wz,12,1,1,Intro_Questions,party,2
2025-06-27T09:53:29.320803,esdtt1wz,12,1,1,Intro_Questions,party_closer,
2025-06-27T09:53:29.320833,esdtt1wz,12,1,1,Intro_Questions,party_strong_republican,
2025-06-27T09:53:29.320864,esdtt1wz,12,1,1,Intro_Questions,party_strong_democrat,2
2025-06-27T09:53:29.320894,esdtt1wz,12,1,1,Intro_Questions,inc,4
2025-06-27T09:53:29.320923,esdtt1wz,12,1,1,Intro_Questions,inc_hh,4
2025-06-29T03:33:44.416819,fohcfdzw,3,1,1,Intro_Questions,spbrn,2
2025-06-29T03:33:44.422110,fohcfdzw,3,1,1,Intro_Questions,cntbrn,
2025-06-29T03:33:44.422141,fohcfdzw,3,1,1,Intro_Questions,spcit,1
2025-06-29T03:33:44.422162,fohcfdzw,3,1,1,Intro_Questions,other_cit,
2025-06-29T03:33:44.422183,fohcfdzw,3,1,1,Intro_Questions,gen,2
2025-06-29T03:33:44.422200,fohcfdzw,3,1,1,Intro_Questions,other_gender,
2025-06-29T03:33:44.422216,fohcfdzw,3,1,1,Intro_Questions,degree,3
2025-06-29T03:33:44.422232,fohcfdzw,3,1,1,Intro_Questions,party,1
2025-06-29T03:33:44.422248,fohcfdzw,3,1,1,Intro_Questions,party_closer,
2025-06-29T03:33:44.422264,fohcfdzw,3,1,1,Intro_Questions,party_strong_republican,2
2025-06-29T03:33:44.422281,fohcfdzw,3,1,1,Intro_Questions,party_strong_democrat,
2025-06-29T03:33:44.422298,fohcfdzw,3,1,1,Intro_Questions,inc,3
2025-06-29T03:33:44.422314,fohcfdzw,3,1,1,Intro_Questions,inc_hh,13
2025-06-29T03:38:18.224058,unkgb46n,6,1,1,Intro_Questions,spbrn,2
2025-06-29T03:38:18.226833,unkgb46n,6,1,1,Intro_Questions,cntbrn,
2025-06-29T03:38:18.226865,unkgb46n,6,1,1,Intro_Questions,spcit,1
2025-06-29T03:38:18.226907,unkgb46n,6,1,1,Intro_Questions,other_cit,
2025-06-29T03:38:18.226931,unkgb46n,6,1,1,Intro_Questions,gen,1
2025-06-29T03:38:18.226954,unkgb46n,6,1,1,Intro_Questions,other_gender,
2025-06-29T03:38:18.226976,unkgb46n,6,1,1,Intro_Questions,degree,3
2025-06-29T03:38:18.226998,unkgb46n,6,1,1,Intro_Questions,party,2
2025-06-29T03:38:18.227021,unkgb46n,6,1,1,Intro_Questions,party_closer,
2025-06-29T03:38:18.227044,unkgb46n,6,1,1,Intro_Questions,party_strong_republican,
2025-06-29T03:38:18.227067,unkgb46n,6,1,1,Intro_Questions,party_strong_democrat,2
2025-06-29T03:38:18.227089,unkgb46n,6,1,1,Intro_Questions,inc,3
2025-06-29T03:38:18.227111,unkgb46n,6,1,1,Intro_Questions,inc_hh,4
2025-06-29T09:09:35.387542,4fuurxsh,1,1,1,Intro_Questions,spbrn,2
2025-06-29T09:09:35.391275,4fuurxsh,1,1,1,Intro_Questions,cntbrn,
2025-06-29T09:09:35.391309,4fuurxsh,1,1,1,Intro_Questions,spcit,2
2025-06-29T09:09:35.391331,4fuurxsh,1,1,1,Intro_Questions,other_cit,
2025-06-29T09:09:35.391352,4fuurxsh,1,1,1,Intro_Questions,gen,1
2025-06-29T09:09:35.391373,4fuurxsh,1,1,1,Intro_Questions,other_gender,
2025-06-29T09:09:35.391394,4fuurxsh,1,1,1,Intro_Questions,degree,3
2025-06-29T09:09:35.391415,4fuurxsh,1,1,1,Intro_Questions,party,1
2025-06-29T09:09:35.391435,4fuurxsh,1,1,1,Intro_Questions,party_closer,
2025-06-29T09:09:35.391455,4fuurxsh,1,1,1,Intro_Questions,party_strong_republican,1
2025-06-29T09:09:35.391475,4fuurxsh,1,1,1,Intro_Questions,party_strong_democrat,
2025-06-29T09:09:35.391496,4fuurxsh,1,1,1,Intro_Questions,inc,3
2025-06-29T09:09:35.391516,4fuurxsh,1,1,1,Intro_Questions,inc_hh,3
2025-06-30T01:09:19.705883,6xb3o1le,1,1,1,Intro_Questions,spbrn,1
2025-06-30T01:09:19.709612,6xb3o1le,1,1,1,Intro_Questions,cntbrn,
2025-06-30T01:09:19.709649,6xb3o1le,1,1,1,Intro_Questions,spcit,1
2025-06-30T01:09:19.709673,6xb3o1le,1,1,1,Intro_Questions,other_cit,
2025-06-30T01:09:19.709696,6xb3o1le,1,1,1,Intro_Questions,gen,1
2025-06-30T01:09:19.709719,6xb3o1le,1,1,1,Intro_Questions,other_gender,
2025-06-30T01:09:19.709741,6xb3o1le,1,1,1,Intro_Questions,degree,2
2025-06-30T01:09:19.709764,6xb3o1le,1,1,1,Intro_Questions,party,2
2025-06-30T01:09:19.709786,6xb3o1le,1,1,1,Intro_Questions,party_closer,
2025-06-30T01:09:19.709808,6xb3o1le,1,1,1,Intro_Questions,party_strong_republican,
2025-06-30T01:09:19.709830,6xb3o1le,1,1,1,Intro_Questions,party_strong_democrat,1
2025-06-30T01:09:19.709853,6xb3o1le,1,1,1,Intro_Questions,inc,4
2025-06-30T01:09:19.709875,6xb3o1le,1,1,1,Intro_Questions,inc_hh,5
2025-06-30T01:39:49.319762,6xb3o1le,7,1,1,Intro_Questions,spbrn,2
2025-06-30T01:39:49.321724,6xb3o1le,7,1,1,Intro_Questions,cntbrn,Algeria
2025-06-30T01:39:49.321753,6xb3o1le,7,1,1,Intro_Questions,spcit,2
2025-06-30T01:39:49.321772,6xb3o1le,7,1,1,Intro_Questions,other_cit,
2025-06-30T01:39:49.321791,6xb3o1le,7,1,1,Intro_Questions,gen,1
2025-06-30T01:39:49.321808,6xb3o1le,7,1,1,Intro_Questions,other_gender,
2025-06-30T01:39:49.321826,6xb3o1le,7,1,1,Intro_Questions,degree,4
2025-06-30T01:39:49.321844,6xb3o1le,7,1,1,Intro_Questions,party,2
2025-06-30T01:39:49.321860,6xb3o1le,7,1,1,Intro_Questions,party_closer,
2025-06-30T01:39:49.321877,6xb3o1le,7,1,1,Intro_Questions,party_strong_republican,
2025-06-30T01:39:49.321895,6xb3o1le,7,1,1,Intro_Questions,party_strong_democrat,1
2025-06-30T01:39:49.321912,6xb3o1le,7,1,1,Intro_Questions,inc,3
2025-06-30T01:39:49.321929,6xb3o1le,7,1,1,Intro_Questions,inc_hh,3
2025-06-30T02:17:29.623027,6xb3o1le,9,1,1,Intro_Questions,spbrn,2
2025-06-30T02:17:29.628075,6xb3o1le,9,1,1,Intro_Questions,cntbrn,
2025-06-30T02:17:29.628120,6xb3o1le,9,1,1,Intro_Questions,spcit,1
2025-06-30T02:17:29.628141,6xb3o1le,9,1,1,Intro_Questions,other_cit,
2025-06-30T02:17:29.628162,6xb3o1le,9,1,1,Intro_Questions,gen,1
2025-06-30T02:17:29.628181,6xb3o1le,9,1,1,Intro_Questions,other_gender,
2025-06-30T02:17:29.628202,6xb3o1le,9,1,1,Intro_Questions,degree,6
2025-06-30T02:17:29.628220,6xb3o1le,9,1,1,Intro_Questions,party,3
2025-06-30T02:17:29.628240,6xb3o1le,9,1,1,Intro_Questions,party_closer,1
2025-06-30T02:17:29.628259,6xb3o1le,9,1,1,Intro_Questions,party_strong_republican,
2025-06-30T02:17:29.628279,6xb3o1le,9,1,1,Intro_Questions,party_strong_democrat,
2025-06-30T02:17:29.628299,6xb3o1le,9,1,1,Intro_Questions,inc,6
2025-06-30T02:17:29.628318,6xb3o1le,9,1,1,Intro_Questions,inc_hh,5
2025-06-30T02:37:44.171118,6xb3o1le,13,1,1,Intro_Questions,spbrn,2
2025-06-30T02:37:44.173830,6xb3o1le,13,1,1,Intro_Questions,cntbrn,
2025-06-30T02:37:44.173863,6xb3o1le,13,1,1,Intro_Questions,spcit,2
2025-06-30T02:37:44.173887,6xb3o1le,13,1,1,Intro_Questions,other_cit,
2025-06-30T02:37:44.173910,6xb3o1le,13,1,1,Intro_Questions,gen,1
2025-06-30T02:37:44.173932,6xb3o1le,13,1,1,Intro_Questions,other_gender,
2025-06-30T02:37:44.173955,6xb3o1le,13,1,1,Intro_Questions,degree,3
2025-06-30T02:37:44.173977,6xb3o1le,13,1,1,Intro_Questions,party,1
2025-06-30T02:37:44.173999,6xb3o1le,13,1,1,Intro_Questions,party_closer,
2025-06-30T02:37:44.174021,6xb3o1le,13,1,1,Intro_Questions,party_strong_republican,1
2025-06-30T02:37:44.174044,6xb3o1le,13,1,1,Intro_Questions,party_strong_democrat,
2025-06-30T02:37:44.174066,6xb3o1le,13,1,1,Intro_Questions,inc,4
2025-06-30T02:37:44.174088,6xb3o1le,13,1,1,Intro_Questions,inc_hh,4
2025-06-30T02:39:32.918594,6xb3o1le,10,1,1,Intro_Questions,spbrn,1
2025-06-30T02:39:32.921976,6xb3o1le,10,1,1,Intro_Questions,cntbrn,
2025-06-30T02:39:32.922019,6xb3o1le,10,1,1,Intro_Questions,spcit,1
2025-06-30T02:39:32.922045,6xb3o1le,10,1,1,Intro_Questions,other_cit,
2025-06-30T02:39:32.922069,6xb3o1le,10,1,1,Intro_Questions,gen,1
2025-06-30T02:39:32.922093,6xb3o1le,10,1,1,Intro_Questions,other_gender,
2025-06-30T02:39:32.922116,6xb3o1le,10,1,1,Intro_Questions,degree,4
2025-06-30T02:39:32.922139,6xb3o1le,10,1,1,Intro_Questions,party,1
2025-06-30T02:39:32.922162,6xb3o1le,10,1,1,Intro_Questions,party_closer,
2025-06-30T02:39:32.922185,6xb3o1le,10,1,1,Intro_Questions,party_strong_republican,1
2025-06-30T02:39:32.922208,6xb3o1le,10,1,1,Intro_Questions,party_strong_democrat,
2025-06-30T02:39:32.922232,6xb3o1le,10,1,1,Intro_Questions,inc,2
2025-06-30T02:39:32.922255,6xb3o1le,10,1,1,Intro_Questions,inc_hh,3
2025-06-30T02:55:56.725399,6xb3o1le,8,1,1,Intro_Questions,spbrn,1
2025-06-30T02:55:56.728583,6xb3o1le,8,1,1,Intro_Questions,cntbrn,
2025-06-30T02:55:56.728612,6xb3o1le,8,1,1,Intro_Questions,spcit,1
2025-06-30T02:55:56.728630,6xb3o1le,8,1,1,Intro_Questions,other_cit,
2025-06-30T02:55:56.728648,6xb3o1le,8,1,1,Intro_Questions,gen,1
2025-06-30T02:55:56.728665,6xb3o1le,8,1,1,Intro_Questions,other_gender,
2025-06-30T02:55:56.728682,6xb3o1le,8,1,1,Intro_Questions,degree,3
2025-06-30T02:55:56.728700,6xb3o1le,8,1,1,Intro_Questions,party,1
2025-06-30T02:55:56.728716,6xb3o1le,8,1,1,Intro_Questions,party_closer,
2025-06-30T02:55:56.728733,6xb3o1le,8,1,1,Intro_Questions,party_strong_republican,1
2025-06-30T02:55:56.728751,6xb3o1le,8,1,1,Intro_Questions,party_strong_democrat,
2025-06-30T02:55:56.728768,6xb3o1le,8,1,1,Intro_Questions,inc,3
2025-06-30T02:55:56.728785,6xb3o1le,8,1,1,Intro_Questions,inc_hh,4
